"Step","20251218-210813-stage1-CIFAR10-ResNet18-sigmoid-4.0 - train/acc1","20251218-210813-stage1-CIFAR10-ResNet18-sigmoid-4.0 - train/acc1__MIN","20251218-210813-stage1-CIFAR10-ResNet18-sigmoid-4.0 - train/acc1__MAX","20251218-210657-stage1-CIFAR10-VGG19-sigmoid-4.0 - train/acc1","20251218-210657-stage1-CIFAR10-VGG19-sigmoid-4.0 - train/acc1__MIN","20251218-210657-stage1-CIFAR10-VGG19-sigmoid-4.0 - train/acc1__MAX","20251218-210018-stage1-CIFAR10-VGG8-sigmoid-4.0 - train/acc1","20251218-210018-stage1-CIFAR10-VGG8-sigmoid-4.0 - train/acc1__MIN","20251218-210018-stage1-CIFAR10-VGG8-sigmoid-4.0 - train/acc1__MAX","20251218-205922-stage1-CIFAR10-VGG16-sigmoid-4.0 - train/acc1","20251218-205922-stage1-CIFAR10-VGG16-sigmoid-4.0 - train/acc1__MIN","20251218-205922-stage1-CIFAR10-VGG16-sigmoid-4.0 - train/acc1__MAX"
"24950","91.16057389937107","91.16057389937107","91.16057389937107","86.92266116352201","86.92266116352201","86.92266116352201","89.28115172955975","89.28115172955975","89.28115172955975","87.406643081761","87.406643081761","87.406643081761"
"25000","91.07931385869566","91.07931385869566","91.07931385869566","86.8461277173913","86.8461277173913","86.8461277173913","89.24082880434783","89.24082880434783","89.24082880434783","87.34077785326087","87.34077785326087","87.34077785326087"
"25050","92.30324074074075","92.30324074074075","92.30324074074075","88.36805555555556","88.36805555555556","88.36805555555556","89.75694444444444","89.75694444444444","89.75694444444444","87.99189814814815","87.99189814814815","87.99189814814815"
"25100","91.80194805194805","91.80194805194805","91.80194805194805","87.05357142857143","87.05357142857143","87.05357142857143","89.70170454545455","89.70170454545455","89.70170454545455","88.35227272727273","88.35227272727273","88.35227272727273"
"25150","91.60925196850394","91.60925196850394","91.60925196850394","86.69414370078741","86.69414370078741","86.69414370078741","89.52386811023622","89.52386811023622","89.52386811023622","88.1705216535433","88.1705216535433","88.1705216535433"
"25200","91.52983757062147","91.52983757062147","91.52983757062147","86.70109463276836","86.70109463276836","86.70109463276836","89.28760593220339","89.28760593220339","89.28760593220339","88.04731638418079","88.04731638418079","88.04731638418079"
"25250","91.46819933920705","91.46819933920705","91.46819933920705","86.70498348017621","86.70498348017621","86.70498348017621","89.05217511013215","89.05217511013215","89.05217511013215","88.13670154185021","88.13670154185021","88.13670154185021"
"25300","91.4288131768953","91.4288131768953","91.4288131768953","86.6990072202166","86.6990072202166","86.6990072202166","89.16403429602889","89.16403429602889","89.16403429602889","88.09792418772564","88.09792418772564","88.09792418772564"
"25350","91.41341743119266","91.41341743119266","91.41341743119266","86.465500764526","86.465500764526","86.465500764526","89.07683486238533","89.07683486238533","89.07683486238533","87.99216360856269","87.99216360856269","87.99216360856269"
"25400","91.3834549071618","91.3834549071618","91.3834549071618","86.26699270557029","86.26699270557029","86.26699270557029","89.04799403183024","89.04799403183024","89.04799403183024","87.83985411140584","87.83985411140584","87.83985411140584"
"25450","91.62326388888889","91.62326388888889","91.62326388888889","86.50173611111111","86.50173611111111","86.50173611111111","89.49652777777777","89.49652777777777","89.49652777777777","89.67013888888889","89.67013888888889","89.67013888888889"
"25500","91.66061046511628","91.66061046511628","91.66061046511628","86.89135174418605","86.89135174418605","86.89135174418605","89.5984738372093","89.5984738372093","89.5984738372093","88.54469476744185","88.54469476744185","88.54469476744185"
"25550","91.37178308823529","91.37178308823529","91.37178308823529","87.0404411764706","87.0404411764706","87.0404411764706","89.65992647058823","89.65992647058823","89.65992647058823","88.36741727941177","88.36741727941177","88.36741727941177"
"25600","91.43565188172043","91.43565188172043","91.43565188172043","86.8195564516129","86.8195564516129","86.8195564516129","89.453125","89.453125","89.453125","88.25604838709677","88.25604838709677","88.25604838709677"
"25650","91.37976694915254","91.37976694915254","91.37976694915254","87.03985699152543","87.03985699152543","87.03985699152543","89.38691737288136","89.38691737288136","89.38691737288136","88.18524894067797","88.18524894067797","88.18524894067797"
"25700","91.37620192307692","91.37620192307692","91.37620192307692","86.88538024475524","86.88538024475524","86.88538024475524","89.39302884615384","89.39302884615384","89.39302884615384","88.06818181818181","88.06818181818181","88.06818181818181"
"25750","91.40857514880952","91.40857514880952","91.40857514880952","86.70247395833333","86.70247395833333","86.70247395833333","89.32756696428571","89.32756696428571","89.32756696428571","87.99060639880952","87.99060639880952","87.99060639880952"
"25800","91.35767487046633","91.35767487046633","91.35767487046633","86.60540803108809","86.60540803108809","86.60540803108809","89.29525582901555","89.29525582901555","89.29525582901555","87.90884067357513","87.90884067357513","87.90884067357513"
"25850","91.14583333333333","91.14583333333333","91.14583333333333","87.22222222222223","87.22222222222223","87.22222222222223","89.04513888888889","89.04513888888889","89.04513888888889","88.19444444444444","88.19444444444444","88.19444444444444"
"25900","91.52138157894737","91.52138157894737","91.52138157894737","87.1217105263158","87.1217105263158","87.1217105263158","89.41611842105263","89.41611842105263","89.41611842105263","87.66447368421052","87.66447368421052","87.66447368421052"
"25950","91.47629310344827","91.47629310344827","91.47629310344827","86.99892241379311","86.99892241379311","86.99892241379311","89.53663793103448","89.53663793103448","89.53663793103448","87.4353448275862","87.4353448275862","87.4353448275862"
"26000","91.63060897435898","91.63060897435898","91.63060897435898","87.03125","87.03125","87.03125","89.56330128205128","89.56330128205128","89.56330128205128","87.52403846153847","87.52403846153847","87.52403846153847"
"26050","91.68048469387755","91.68048469387755","91.68048469387755","86.91964285714286","86.91964285714286","86.91964285714286","89.55357142857143","89.55357142857143","89.55357142857143","87.77104591836735","87.77104591836735","87.77104591836735"
"26100","91.58368644067797","91.58368644067797","91.58368644067797","86.81408898305085","86.81408898305085","86.81408898305085","89.53919491525424","89.53919491525424","89.53919491525424","87.77277542372882","87.77277542372882","87.77277542372882"
"26150","91.54891304347827","91.54891304347827","91.54891304347827","86.73913043478261","86.73913043478261","86.73913043478261","89.49501811594203","89.49501811594203","89.49501811594203","87.8215579710145","87.8215579710145","87.8215579710145"
"26200","91.015625","91.015625","91.015625","89.6484375","89.6484375","89.6484375","88.8671875","88.8671875","88.8671875","87.890625","87.890625","87.890625"
"26250","91.82581018518519","91.82581018518519","91.82581018518519","87.81828703703704","87.81828703703704","87.81828703703704","89.68460648148148","89.68460648148148","89.68460648148148","87.47106481481481","87.47106481481481","87.47106481481481"
"26300","92.0673076923077","92.0673076923077","92.0673076923077","86.9140625","86.9140625","86.9140625","89.59585336538461","89.59585336538461","89.59585336538461","87.17698317307692","87.17698317307692","87.17698317307692"
"26350","91.85775162337663","91.85775162337663","91.85775162337663","86.7086038961039","86.7086038961039","86.7086038961039","89.58502435064935","89.58502435064935","89.58502435064935","87.59131493506493","87.59131493506493","87.59131493506493"
"26400","91.78155637254902","91.78155637254902","91.78155637254902","86.42769607843137","86.42769607843137","86.42769607843137","89.51822916666667","89.51822916666667","89.51822916666667","87.71446078431373","87.71446078431373","87.71446078431373"
"26450","91.76304133858268","91.76304133858268","91.76304133858268","86.3773375984252","86.3773375984252","86.3773375984252","89.40083661417323","89.40083661417323","89.40083661417323","87.78297244094489","87.78297244094489","87.78297244094489"
"26500","91.56558388157895","91.56558388157895","91.56558388157895","86.35896381578948","86.35896381578948","86.35896381578948","89.24753289473684","89.24753289473684","89.24753289473684","87.8443667763158","87.8443667763158","87.8443667763158"
"26550","91.47687146892656","91.47687146892656","91.47687146892656","86.39874646892656","86.39874646892656","86.39874646892656","89.28760593220339","89.28760593220339","89.28760593220339","87.74938206214689","87.74938206214689","87.74938206214689"
"26600","92.78846153846153","92.78846153846153","92.78846153846153","87.19951923076923","87.19951923076923","87.19951923076923","90.5048076923077","90.5048076923077","90.5048076923077","88.88221153846153","88.88221153846153","88.88221153846153"
"26650","92.16269841269842","92.16269841269842","92.16269841269842","87.3015873015873","87.3015873015873","87.3015873015873","89.79414682539682","89.79414682539682","89.79414682539682","87.78521825396825","87.78521825396825","87.78521825396825"
"26700","92.24972345132744","92.24972345132744","92.24972345132744","86.89850663716814","86.89850663716814","86.89850663716814","89.81609513274336","89.81609513274336","89.81609513274336","88.08075221238938","88.08075221238938","88.08075221238938"
"26750","91.99578220858896","91.99578220858896","91.99578220858896","86.78585122699387","86.78585122699387","86.78585122699387","89.91085122699387","89.91085122699387","89.91085122699387","88.15184049079754","88.15184049079754","88.15184049079754"
"26800","91.86106220657277","91.86106220657277","91.86106220657277","86.75909624413146","86.75909624413146","86.75909624413146","89.9281103286385","89.9281103286385","89.9281103286385","88.00982981220658","88.00982981220658","88.00982981220658"
"26850","91.85777091254752","91.85777091254752","91.85777091254752","86.66528041825094","86.66528041825094","86.66528041825094","89.90316064638783","89.90316064638783","89.90316064638783","87.97825570342205","87.97825570342205","87.97825570342205"
"26900","91.87050718849841","91.87050718849841","91.87050718849841","86.6338857827476","86.6338857827476","86.6338857827476","89.86122204472844","89.86122204472844","89.86122204472844","88.06908945686901","88.06908945686901","88.06908945686901"
"26950","91.78934228650138","91.78934228650138","91.78934228650138","86.60898760330579","86.60898760330579","86.60898760330579","89.75120523415978","89.75120523415978","89.75120523415978","87.86157024793388","87.86157024793388","87.86157024793388"
"27000","91.58380681818181","91.58380681818181","91.58380681818181","87.35795454545455","87.35795454545455","87.35795454545455","89.0625","89.0625","89.0625","87.85511363636364","87.85511363636364","87.85511363636364"
"27050","91.84027777777777","91.84027777777777","91.84027777777777","87.33723958333333","87.33723958333333","87.33723958333333","89.59418402777777","89.59418402777777","89.59418402777777","87.82552083333333","87.82552083333333","87.82552083333333"
"27100","91.7328381147541","91.7328381147541","91.7328381147541","87.05814549180327","87.05814549180327","87.05814549180327","89.86296106557377","89.86296106557377","89.86296106557377","87.89702868852459","87.89702868852459","87.89702868852459"
"27150","91.65606831395348","91.65606831395348","91.65606831395348","87.33194040697674","87.33194040697674","87.33194040697674","89.61210029069767","89.61210029069767","89.61210029069767","87.9405886627907","87.9405886627907","87.9405886627907"
"27200","91.68778153153153","91.68778153153153","91.68778153153153","87.20439189189189","87.20439189189189","87.20439189189189","89.50943130630631","89.50943130630631","89.50943130630631","87.88358671171171","87.88358671171171","87.88358671171171"
"27250","91.59007352941177","91.59007352941177","91.59007352941177","87.06629136029412","87.06629136029412","87.06629136029412","89.47035845588235","89.47035845588235","89.47035845588235","87.8619025735294","87.8619025735294","87.8619025735294"
"27300","91.54939829192547","91.54939829192547","91.54939829192547","86.9225543478261","86.9225543478261","86.9225543478261","89.39732142857143","89.39732142857143","89.39732142857143","87.7256405279503","87.7256405279503","87.7256405279503"
"27350","91.56586021505376","91.56586021505376","91.56586021505376","86.84265793010752","86.84265793010752","86.84265793010752","89.45942540322581","89.45942540322581","89.45942540322581","87.77301747311827","87.77301747311827","87.77301747311827"
"27400","92.11189516129032","92.11189516129032","92.11189516129032","86.06350806451613","86.06350806451613","86.06350806451613","89.9445564516129","89.9445564516129","89.9445564516129","88.1804435483871","88.1804435483871","88.1804435483871"
"27450","92.21643518518519","92.21643518518519","92.21643518518519","87.23958333333333","87.23958333333333","87.23958333333333","89.59297839506173","89.59297839506173","89.59297839506173","88.16550925925925","88.16550925925925","88.16550925925925"
"27500","91.95491412213741","91.95491412213741","91.95491412213741","87.15410305343511","87.15410305343511","87.15410305343511","89.62905534351145","89.62905534351145","89.62905534351145","88.0844465648855","88.0844465648855","88.0844465648855"
"27550","91.8551450276243","91.8551450276243","91.8551450276243","87.05542127071823","87.05542127071823","87.05542127071823","89.55887430939227","89.55887430939227","89.55887430939227","87.87983425414365","87.87983425414365","87.87983425414365"
"27600","91.77489177489177","91.77489177489177","91.77489177489177","86.88108766233766","86.88108766233766","86.88108766233766","89.46158008658008","89.46158008658008","89.46158008658008","87.79423701298701","87.79423701298701","87.79423701298701"
"27650","91.75378113879003","91.75378113879003","91.75378113879003","86.98843416370107","86.98843416370107","86.98843416370107","89.43783362989323","89.43783362989323","89.43783362989323","87.77246441281139","87.77246441281139","87.77246441281139"
"27700","91.74848942598187","91.74848942598187","91.74848942598187","86.84856495468279","86.84856495468279","86.84856495468279","89.52511329305136","89.52511329305136","89.52511329305136","87.66521903323263","87.66521903323263","87.66521903323263"
"27750","91.72613188976378","91.72613188976378","91.72613188976378","86.77411417322834","86.77411417322834","86.77411417322834","89.47670603674541","89.47670603674541","89.47670603674541","87.63738517060368","87.63738517060368","87.63738517060368"
"27800","92.28515625","92.28515625","92.28515625","87.71484375","87.71484375","87.71484375","89.3359375","89.3359375","89.3359375","89.35546875","89.35546875","89.35546875"
"27850","92.16145833333333","92.16145833333333","92.16145833333333","87.96875","87.96875","87.96875","90","90","90","88.91493055555556","88.91493055555556","88.91493055555556"
"27900","91.85825892857143","91.85825892857143","91.85825892857143","87.60602678571429","87.60602678571429","87.60602678571429","89.78236607142857","89.78236607142857","89.78236607142857","88.75558035714286","88.75558035714286","88.75558035714286"
"27950","91.72286184210526","91.72286184210526","91.72286184210526","87.12582236842105","87.12582236842105","87.12582236842105","89.78207236842105","89.78207236842105","89.78207236842105","88.2935855263158","88.2935855263158","88.2935855263158"
"28000","91.66015625","91.66015625","91.66015625","87.21028645833333","87.21028645833333","87.21028645833333","89.69401041666667","89.69401041666667","89.69401041666667","88.25846354166667","88.25846354166667","88.25846354166667"
"28050","91.66756465517241","91.66756465517241","91.66756465517241","86.95043103448276","86.95043103448276","86.95043103448276","89.68480603448276","89.68480603448276","89.68480603448276","88.22198275862068","88.22198275862068","88.22198275862068"
"28100","91.74172794117646","91.74172794117646","91.74172794117646","86.85202205882354","86.85202205882354","86.85202205882354","89.7265625","89.7265625","89.7265625","88.14568014705883","88.14568014705883","88.14568014705883"
"28150","91.69871794871794","91.69871794871794","91.69871794871794","86.77083333333333","86.77083333333333","86.77083333333333","89.71354166666667","89.71354166666667","89.71354166666667","88.11298076923077","88.11298076923077","88.11298076923077"
"28200","91.66135204081633","91.66135204081633","91.66135204081633","86.54336734693878","86.54336734693878","86.54336734693878","90.05102040816327","90.05102040816327","90.05102040816327","89.11033163265306","89.11033163265306","89.11033163265306"
"28250","91.99810606060606","91.99810606060606","91.99810606060606","86.48200757575758","86.48200757575758","86.48200757575758","90.14362373737374","90.14362373737374","90.14362373737374","88.40751262626263","88.40751262626263","88.40751262626263"
"28300","91.78901006711409","91.78901006711409","91.78901006711409","86.65058724832215","86.65058724832215","86.65058724832215","90.08494127516778","90.08494127516778","90.08494127516778","88.50146812080537","88.50146812080537","88.50146812080537"
"28350","91.70854271356784","91.70854271356784","91.70854271356784","87.02496859296483","87.02496859296483","87.02496859296483","89.82804648241206","89.82804648241206","89.82804648241206","88.32443467336684","88.32443467336684","88.32443467336684"
"28400","91.78589357429719","91.78589357429719","91.78589357429719","87.08270582329317","87.08270582329317","87.08270582329317","89.72452309236948","89.72452309236948","89.72452309236948","88.22791164658635","88.22791164658635","88.22791164658635"
"28450","91.75898829431438","91.75898829431438","91.75898829431438","86.95913461538461","86.95913461538461","86.95913461538461","89.67130016722408","89.67130016722408","89.67130016722408","88.09573578595318","88.09573578595318","88.09573578595318"
"28500","91.67039756446991","91.67039756446991","91.67039756446991","86.90902578796562","86.90902578796562","86.90902578796562","89.62437320916905","89.62437320916905","89.62437320916905","88.12231375358166","88.12231375358166","88.12231375358166"
"28550","92.7734375","92.7734375","92.7734375","87.20703125","87.20703125","87.20703125","88.4765625","88.4765625","88.4765625","88.4765625","88.4765625","88.4765625"
"28600","92.51077586206897","92.51077586206897","92.51077586206897","87.58081896551724","87.58081896551724","87.58081896551724","89.50700431034483","89.50700431034483","89.50700431034483","88.56411637931035","88.56411637931035","88.56411637931035"
"28650","92.61429398148148","92.61429398148148","92.61429398148148","87.34085648148148","87.34085648148148","87.34085648148148","89.82204861111111","89.82204861111111","89.82204861111111","88.44762731481481","88.44762731481481","88.44762731481481"
"28700","92.2863924050633","92.2863924050633","92.2863924050633","87.24287974683544","87.24287974683544","87.24287974683544","89.87341772151899","89.87341772151899","89.87341772151899","87.9746835443038","87.9746835443038","87.9746835443038"
"28750","92.16871995192308","92.16871995192308","92.16871995192308","87.11313100961539","87.11313100961539","87.11313100961539","89.91135817307692","89.91135817307692","89.91135817307692","88.09344951923077","88.09344951923077","88.09344951923077"
"28800","92.10271317829458","92.10271317829458","92.10271317829458","86.9609980620155","86.9609980620155","86.9609980620155","89.81952519379846","89.81952519379846","89.81952519379846","88.0904796511628","88.0904796511628","88.0904796511628"
"28850","91.9541396103896","91.9541396103896","91.9541396103896","87.05103490259741","87.05103490259741","87.05103490259741","89.85896915584415","89.85896915584415","89.85896915584415","88.21022727272727","88.21022727272727","88.21022727272727"
"28900","91.88634776536313","91.88634776536313","91.88634776536313","87.00680865921788","87.00680865921788","87.00680865921788","89.61897695530726","89.61897695530726","89.61897695530726","88.15686103351955","88.15686103351955","88.15686103351955"
"28950","92.32536764705883","92.32536764705883","92.32536764705883","86.71875","86.71875","86.71875","90.85477941176471","90.85477941176471","90.85477941176471","88.92463235294117","88.92463235294117","88.92463235294117"
"29000","92.22248134328358","92.22248134328358","92.22248134328358","87.39505597014926","87.39505597014926","87.39505597014926","90.76492537313433","90.76492537313433","90.76492537313433","88.42117537313433","88.42117537313433","88.42117537313433"
"29050","92.36111111111111","92.36111111111111","92.36111111111111","87.29967948717949","87.29967948717949","87.29967948717949","90.60496794871794","90.60496794871794","90.60496794871794","88.70192307692308","88.70192307692308","88.70192307692308"
"29100","92.2249251497006","92.2249251497006","92.2249251497006","86.99008233532935","86.99008233532935","86.99008233532935","90.40044910179641","90.40044910179641","90.40044910179641","88.42627245508982","88.42627245508982","88.42627245508982"
"29150","92.16589861751152","92.16589861751152","92.16589861751152","87.07517281105991","87.07517281105991","87.07517281105991","90.27577764976958","90.27577764976958","90.27577764976958","88.07603686635944","88.07603686635944","88.07603686635944"
"29200","91.97097378277154","91.97097378277154","91.97097378277154","86.91186797752809","86.91186797752809","86.91186797752809","90.12464887640449","90.12464887640449","90.12464887640449","88.14665262172285","88.14665262172285","88.14665262172285"
"29250","91.9780165615142","91.9780165615142","91.9780165615142","86.86908517350157","86.86908517350157","86.86908517350157","90.14934936908517","90.14934936908517","90.14934936908517","88.06930205047318","88.06930205047318","88.06930205047318"
"29300","91.9512091280654","91.9512091280654","91.9512091280654","86.85924727520435","86.85924727520435","86.85924727520435","90.01404972752043","90.01404972752043","90.01404972752043","88.14926771117166","88.14926771117166","88.14926771117166"
"29350","91.9170673076923","91.9170673076923","91.9170673076923","86.53846153846153","86.53846153846153","86.53846153846153","90.77524038461539","90.77524038461539","90.77524038461539","88.91225961538461","88.91225961538461","88.91225961538461"
"29400","91.48848684210526","91.48848684210526","91.48848684210526","87.56167763157895","87.56167763157895","87.56167763157895","90.05962171052632","90.05962171052632","90.05962171052632","88.56907894736842","88.56907894736842","88.56907894736842"
"29450","91.84647817460318","91.84647817460318","91.84647817460318","87.27678571428571","87.27678571428571","87.27678571428571","90.27777777777777","90.27777777777777","90.27777777777777","88.4796626984127","88.4796626984127","88.4796626984127"
"29500","91.89453125","91.89453125","91.89453125","87.12713068181819","87.12713068181819","87.12713068181819","90.11896306818181","90.11896306818181","90.11896306818181","88.48987926136364","88.48987926136364","88.48987926136364"
"29550","91.95243362831859","91.95243362831859","91.95243362831859","87.05060840707965","87.05060840707965","87.05060840707965","90.12375553097345","90.12375553097345","90.12375553097345","88.55088495575221","88.55088495575221","88.55088495575221"
"29600","92.00634057971014","92.00634057971014","92.00634057971014","87.0895606884058","87.0895606884058","87.0895606884058","90.1466259057971","90.1466259057971","90.1466259057971","88.3689990942029","88.3689990942029","88.3689990942029"
"29650","92.08924463190183","92.08924463190183","92.08924463190183","87.08301380368098","87.08301380368098","87.08301380368098","90.0833972392638","90.0833972392638","90.0833972392638","88.25488880368098","88.25488880368098","88.25488880368098"
"29700","91.99842087765957","91.99842087765957","91.99842087765957","87.04911901595744","87.04911901595744","87.04911901595744","89.99542885638297","89.99542885638297","89.99542885638297","88.20437167553192","88.20437167553192","88.20437167553192"
"29750","91.875","91.875","91.875","88.57142857142857","88.57142857142857","88.57142857142857","90.66964285714286","90.66964285714286","90.66964285714286","88.23660714285714","88.23660714285714","88.23660714285714"
"29800","92.6470588235294","92.6470588235294","92.6470588235294","87.93198529411765","87.93198529411765","87.93198529411765","90.7904411764706","90.7904411764706","90.7904411764706","88.93382352941177","88.93382352941177","88.93382352941177"
"29850","92.64467592592592","92.64467592592592","92.64467592592592","87.61574074074075","87.61574074074075","87.61574074074075","90.64236111111111","90.64236111111111","90.64236111111111","88.85995370370371","88.85995370370371","88.85995370370371"
"29900","92.38597972972973","92.38597972972973","92.38597972972973","87.35219594594595","87.35219594594595","87.35219594594595","90.59121621621621","90.59121621621621","90.59121621621621","88.75844594594595","88.75844594594595","88.75844594594595"
"29950","92.28390957446808","92.28390957446808","92.28390957446808","87.2938829787234","87.2938829787234","87.2938829787234","90.4122340425532","90.4122340425532","90.4122340425532","88.90292553191489","88.90292553191489","88.90292553191489"
"30000","92.14089912280701","92.14089912280701","92.14089912280701","87.2094298245614","87.2094298245614","87.2094298245614","90.31798245614036","90.31798245614036","90.31798245614036","88.70614035087719","88.70614035087719","88.70614035087719"
"30050","92.11986940298507","92.11986940298507","92.11986940298507","87.08255597014926","87.08255597014926","87.08255597014926","90.14225746268657","90.14225746268657","90.14225746268657","88.57276119402985","88.57276119402985","88.57276119402985"
"30100","92.09415584415585","92.09415584415585","92.09415584415585","87.10227272727273","87.10227272727273","87.10227272727273","90.16436688311688","90.16436688311688","90.16436688311688","88.56331168831169","88.56331168831169","88.56331168831169"
"30150","91.97443181818181","91.97443181818181","91.97443181818181","86.5234375","86.5234375","86.5234375","90.58948863636364","90.58948863636364","90.58948863636364","88.26349431818181","88.26349431818181","88.26349431818181"
"30200","91.83843085106383","91.83843085106383","91.83843085106383","86.90990691489361","86.90990691489361","86.90990691489361","90.26761968085107","90.26761968085107","90.26761968085107","88.46409574468085","88.46409574468085","88.46409574468085"
"30250","91.79144965277777","91.79144965277777","91.79144965277777","87.16362847222223","87.16362847222223","87.16362847222223","90.12044270833333","90.12044270833333","90.12044270833333","88.525390625","88.525390625","88.525390625"
"30300","91.80492912371135","91.80492912371135","91.80492912371135","87.24226804123711","87.24226804123711","87.24226804123711","90.16994201030928","90.16994201030928","90.16994201030928","88.59133376288659","88.59133376288659","88.59133376288659"
"30350","91.9281506147541","91.9281506147541","91.9281506147541","87.14139344262296","87.14139344262296","87.14139344262296","90.24077868852459","90.24077868852459","90.24077868852459","88.64626024590164","88.64626024590164","88.64626024590164"
"30400","91.8686224489796","91.8686224489796","91.8686224489796","87.12531887755102","87.12531887755102","87.12531887755102","90.17325680272108","90.17325680272108","90.17325680272108","88.55229591836735","88.55229591836735","88.55229591836735"
"30450","91.79006177325581","91.79006177325581","91.79006177325581","87.07757994186046","87.07757994186046","87.07757994186046","89.9913699127907","89.9913699127907","89.9913699127907","88.60601380813954","88.60601380813954","88.60601380813954"
"30500","93.22916666666667","93.22916666666667","93.22916666666667","90.10416666666667","90.10416666666667","90.10416666666667","91.14583333333333","91.14583333333333","91.14583333333333","87.76041666666667","87.76041666666667","87.76041666666667"
"30550","92.39386792452831","92.39386792452831","92.39386792452831","87.23466981132076","87.23466981132076","87.23466981132076","90.35966981132076","90.35966981132076","90.35966981132076","88.45813679245283","88.45813679245283","88.45813679245283"
"30600","92.17991504854369","92.17991504854369","92.17991504854369","87.50758495145631","87.50758495145631","87.50758495145631","90.28367718446601","90.28367718446601","90.28367718446601","88.80461165048544","88.80461165048544","88.80461165048544"
"30650","92.20281862745098","92.20281862745098","92.20281862745098","87.32128267973856","87.32128267973856","87.32128267973856","90.27777777777777","90.27777777777777","90.27777777777777","88.50081699346406","88.50081699346406","88.50081699346406"
"30700","92.17595443349754","92.17595443349754","92.17595443349754","87.5","87.5","87.5","90.35175492610837","90.35175492610837","90.35175492610837","88.47367610837438","88.47367610837438","88.47367610837438"
"30750","92.39439229249012","92.39439229249012","92.39439229249012","87.27766798418972","87.27766798418972","87.27766798418972","90.18651185770752","90.18651185770752","90.18651185770752","88.6425395256917","88.6425395256917","88.6425395256917"
"30800","92.36540841584159","92.36540841584159","92.36540841584159","87.1648102310231","87.1648102310231","87.1648102310231","90.10158828382838","90.10158828382838","90.10158828382838","88.5700288778878","88.5700288778878","88.5700288778878"
"30850","92.21848441926346","92.21848441926346","92.21848441926346","87.16581090651557","87.16581090651557","87.16581090651557","90.07391997167139","90.07391997167139","90.07391997167139","88.62207861189802","88.62207861189802","88.62207861189802"
"30900","92.3828125","92.3828125","92.3828125","87.6953125","87.6953125","87.6953125","90.29947916666667","90.29947916666667","90.29947916666667","88.0859375","88.0859375","88.0859375"
"30950","92.59072580645162","92.59072580645162","92.59072580645162","87.28578629032258","87.28578629032258","87.28578629032258","90.46118951612904","90.46118951612904","90.46118951612904","88.47026209677419","88.47026209677419","88.47026209677419"
"31000","92.41071428571429","92.41071428571429","92.41071428571429","87.06752232142857","87.06752232142857","87.06752232142857","90.44363839285714","90.44363839285714","90.44363839285714","88.64397321428571","88.64397321428571","88.64397321428571"
"31050","92.13445216049382","92.13445216049382","92.13445216049382","87.11902006172839","87.11902006172839","87.11902006172839","90.4128086419753","90.4128086419753","90.4128086419753","88.64776234567901","88.64776234567901","88.64776234567901"
"31100","92.25751768867924","92.25751768867924","92.25751768867924","87.13517099056604","87.13517099056604","87.13517099056604","90.35966981132076","90.35966981132076","90.35966981132076","88.60554245283019","88.60554245283019","88.60554245283019"
"31150","92.26801049618321","92.26801049618321","92.26801049618321","87.16901240458016","87.16901240458016","87.16901240458016","90.16877385496183","90.16877385496183","90.16877385496183","88.42437977099236","88.42437977099236","88.42437977099236"
"31200","92.23758012820512","92.23758012820512","92.23758012820512","87.07181490384616","87.07181490384616","87.07181490384616","89.94891826923077","89.94891826923077","89.94891826923077","88.4189703525641","88.4189703525641","88.4189703525641"
"31250","92.12707182320442","92.12707182320442","92.12707182320442","86.97125345303867","86.97125345303867","86.97125345303867","89.90633632596685","89.90633632596685","89.90633632596685","88.36757596685082","88.36757596685082","88.36757596685082"
"31300","92.89434523809524","92.89434523809524","92.89434523809524","87.5","87.5","87.5","89.50892857142857","89.50892857142857","89.50892857142857","88.20684523809524","88.20684523809524","88.20684523809524"
"31350","92.90272887323944","92.90272887323944","92.90272887323944","86.81778169014085","86.81778169014085","86.81778169014085","90.36091549295774","90.36091549295774","90.36091549295774","88.24823943661971","88.24823943661971","88.24823943661971"
"31400","92.76213842975207","92.76213842975207","92.76213842975207","86.94473140495867","86.94473140495867","86.94473140495867","90.16012396694215","90.16012396694215","90.16012396694215","88.52660123966942","88.52660123966942","88.52660123966942"
"31450","92.50730994152046","92.50730994152046","92.50730994152046","87.14364035087719","87.14364035087719","87.14364035087719","90.18640350877193","90.18640350877193","90.18640350877193","88.48227339181287","88.48227339181287","88.48227339181287"
"31500","92.37485859728507","92.37485859728507","92.37485859728507","87.28436085972851","87.28436085972851","87.28436085972851","90.1831165158371","90.1831165158371","90.1831165158371","88.48274886877829","88.48274886877829","88.48274886877829"
"31550","92.28551660516605","92.28551660516605","92.28551660516605","87.09351937269372","87.09351937269372","87.09351937269372","90.22140221402213","90.22140221402213","90.22140221402213","88.60412822878229","88.60412822878229","88.60412822878229"
"31600","92.21427180685359","92.21427180685359","92.21427180685359","87.18117211838006","87.18117211838006","87.18117211838006","90.08469626168224","90.08469626168224","90.08469626168224","88.51732866043614","88.51732866043614","88.51732866043614"
"31650","92.14748989218329","92.14748989218329","92.14748989218329","87.21150606469003","87.21150606469003","87.21150606469003","89.99536725067385","89.99536725067385","89.99536725067385","88.51078167115902","88.51078167115902","88.51078167115902"
